DO(ppm),pH,Temperature(*C),Salinity(ppt),TDS,Health
3.6,7.9,31,12.9,128,1
3.9,7.4,31,22.8,123,1
3.9,8.2,29,11.1,160,1
3.7,8.3,32,19.9,157,1
3.7,8.7,28,20.5,135,1
3.7,8.4,26,10.1,130,1
3.9,8.1,29,23.7,122,1
3.6,8.7,30,16.6,187,1
3.9,8,26,11.1,152,1
4,8.7,28,21.1,185,1
3.7,8,28,14.4,117,1
3.7,7,31,14.5,157,1
3.6,8.7,37,13.1,146,1
3.6,7.1,32,21.2,186,1
4,7.4,27,22.2,180,1
3.9,7.2,31,15.7,152,1
3.9,8.4,26,20.9,115,1
3.7,8.7,26,17.1,134,1
3.7,7.9,27,18.4,199,1
3.7,8.3,27,23.3,116,1
3.7,8.3,31,23.5,200,1
3.5,8.1,27,17.6,194,1
3.5,7.6,31,11.1,184,1
3.6,6.8,29,23.4,198,1
3.6,7.8,28,10.8,152,1
3.9,8.4,27,18.8,105,1
3.8,8.4,32,27.1,169,1
3.9,7.9,27,11.9,187,1
3.6,8.5,26,12.6,100,1
3.6,8.1,26,14.1,146,1
3.7,7.4,26,23.6,192,1
3.8,8.5,27,14.2,153,1
4,8.1,28,10.7,100,1
3.8,7.9,32,25,198,1
3.8,7.8,28,13.2,183,1
3.8,7.1,30,18.4,136,1
3.6,8.6,32,19.5,151,1
4,8.6,29,20.6,147,1
3.9,7.8,26,24.2,107,1
3.8,7.6,31,11.4,196,1
4,8.6,29,19.3,114,1
3.9,8.3,39,13.3,147,1
3.9,8.1,31,14.6,196,1
3.5,8.6,27,21.7,164,1
4,7.3,29,23.9,131,1
4,7.7,28,21.9,164,1
3.6,7,30,23.6,127,1
3.5,8.2,27,16.5,115,1
4,6.8,28,22.9,133,1
4,8.7,28,14.6,143,1
4,8.2,27,15.2,140,1
3.9,7.4,31,10.5,177,1
3.9,8.3,32,23.1,189,1
3.7,6.8,30,12.7,135,1
3.9,7.9,30,11.6,140,1
3.5,7.9,32,24.9,142,1
3.7,7.2,32,17,150,1
3.8,7.3,26,22.9,114,1
3.5,7.5,30,24.4,131,1
3.8,6.8,30,19.9,103,1
4,7.7,26,19.5,186,1
3.7,8.6,31,18.1,175,1
3.6,7.6,32,14.2,178,1
3.5,8.4,28,16.1,112,1
4,6.9,41,12.7,156,1
3.7,7.8,28,20.7,142,1
3.9,7.7,32,14.1,171,1
3.6,7.3,29,33.3,184,1
3.6,8.5,38,24.5,183,1
3.6,8.4,26,21.4,146,1
3.7,7.4,41,14.4,172,1
3.5,7.5,31,20.7,130,1
3.9,8.3,30,16,148,1
3.7,7.1,26,11.2,198,1
3.9,7.1,27,24.6,147,1
3.5,7.5,28,17.7,153,1
3.8,6.9,30,22.4,178,1
3.7,7.4,32,21.9,107,1
3.5,8.5,28,18.2,155,1
3.6,6.8,29,21.4,150,1
3.6,7.9,26,16.3,122,1
3.7,7,30,13.4,200,1
4,7.5,29,19.3,163,1
3.5,6.8,26,12.4,200,1
4,7.3,29,23.3,111,1
3.5,8.2,30,17.1,147,1
3.6,7.5,31,14,129,1
3.5,6.8,27,10.1,178,1
3.7,7.4,32,24.2,190,1
3.7,7.3,27,24.8,135,1
3.5,7.9,26,16.4,135,1
3.7,8.3,26,20,187,1
3.9,6.8,28,21.3,120,1
3.9,7.7,26,20,154,1
3.8,6.8,30,34.3,167,1
3.8,7,26,11.8,188,1
3.9,7.2,32,21.1,102,1
3.6,8.7,26,20.2,102,1
3.9,7,30,10,150,1
3.6,7.8,32,12.2,143,1
3.5,7.1,26,23.4,199,1
3.5,7.6,32,16.3,100,1
3.9,7.2,27,15.9,138,1
3.8,7.6,26,11.5,183,1
3.6,8.2,31,19.8,161,1
4,8.2,32,14.8,159,1
3.7,8.7,32,20.7,162,1
4,8.5,30,22.6,181,1
3.8,6.8,32,18.3,186,1
3.7,6.9,31,12.5,132,1
3.6,7.5,27,22.8,169,1
3.6,8.1,31,10.2,155,1
3.5,8.4,27,15.4,135,1
3.8,8.3,29,10.7,180,1
4,7.5,29,20.5,173,1
3.6,7.7,44,16,191,1
4,7.6,30,13.9,108,1
3.5,7.9,30,10.5,187,1
3.9,8.6,29,13.3,180,1
3.8,8.3,28,18.4,115,1
3.6,7,27,17.8,147,1
3.8,7.2,30,13.4,174,1
3.8,7.9,32,22.1,141,1
4,7.9,27,11.2,120,1
3.9,8.6,31,19.3,138,1
3.7,7.1,31,22.6,190,1
3.7,8.6,29,22.4,151,1
3.5,7.3,28,23.5,117,1
3.6,6.8,28,13.5,166,1
3.9,7.1,26,20.1,107,1
3.9,7,28,20.8,182,1
3.7,8.7,28,14,133,1
3.6,8.5,29,17.3,137,1
3.6,8.6,38,14.3,200,1
3.6,6.9,28,19.2,120,1
3.8,7.7,28,19.6,175,1
3.6,8.7,27,10.1,134,1
3.6,7.5,30,24.1,116,1
3.7,7,28,14.5,182,1
4,7.9,32,14.8,108,1
3.7,7.5,27,21.8,105,1
3.6,7.3,31,18.4,102,1
3.8,8.3,31,24.2,112,1
4,8.2,26,23.2,149,1
4,7.2,28,18.5,126,1
3.5,7.4,30,19.5,133,1
3.9,7.8,28,22.7,136,1
3.6,8.6,37,23.2,136,1
3.8,7.8,42,17.7,164,1
3.6,7.1,27,13.4,168,1
3.5,8,29,24.6,144,1
3.6,8.3,30,18.4,179,1
3.7,8,30,13.4,184,1
3.8,7.1,28,11.3,144,1
3.5,8.3,30,31.4,160,1
3.8,6.8,32,24.3,200,1
3.7,8.2,29,32.4,120,1
3.5,8,26,11.2,125,1
3.8,7.1,30,24,170,1
4,8.3,26,21,147,1
3.8,7,30,21.3,110,1
3.5,8.1,32,10.5,150,1
3.5,8.5,28,11.4,160,1
3.9,7,28,16.8,168,1
3.6,7,27,16.5,106,1
3.8,7.7,26,18.2,132,1
4,8.3,27,10.7,148,1
3.8,8.1,32,14.8,128,1
3.7,8.7,32,21.1,110,1
3.8,8.3,34,24.9,110,1
3.5,8.1,42,21.6,157,1
3.6,7.2,26,11.2,129,1
3.8,7.2,29,10.4,196,1
3.6,7.7,28,19.3,120,1
3.9,7.6,31,22.5,150,1
3.5,7.8,27,18.8,154,1
3.7,8.7,27,12.4,185,1
3.9,7,31,17.4,178,1
3.9,7.4,27,12.3,185,1
3.7,7.1,31,18.5,141,1
3.8,7,27,13.3,122,1
3.9,6.9,26,16.8,157,1
4,8.3,31,21.8,143,1
3.8,8.7,32,16,292,1
3.6,7.6,27,16.9,245,1
3.8,7.2,28,30.4,267,1
3.8,8,29,19.4,226,1
3.7,7,27,22.8,279,1
4,8.5,28,21.9,273,1
3.9,8.4,32,12.8,252,1
3.6,8,30,27,215,1
3.9,7.6,28,22.7,224,1
3.6,8.6,31,15.1,294,1
3.6,6.9,27,16.3,204,1
3.7,8.2,26,13.5,243,1
3.7,7.6,29,19.7,212,1
4,6.8,31,24.4,220,1
3.5,7.9,27,17.6,300,1
3.6,8.7,31,20.7,222,1
3.6,7.4,29,10.2,271,1
3.9,8.6,27,13.7,293,1
4,7.5,26,22.6,252,1
3.7,6.9,28,17.4,227,1
4,6.9,29,15.1,227,1
3.6,7.5,29,19.2,207,1
3.9,7.9,27,11,249,1
4,7.1,31,18.5,278,1
3.7,7.1,32,22.4,297,1
3.8,8.4,28,10.9,203,1
3.8,7.3,32,19.5,224,1
3.8,8.1,30,22.6,263,1
4,7.5,32,16.1,295,1
4,7.3,30,11.1,223,1
3.5,6.8,29,22.7,204,1
3.9,7.7,27,16.9,228,1
3.9,7,26,14.5,292,1
3.5,8,29,18.6,276,1
3.9,7.1,26,11.9,205,1
3.7,6.9,26,12.8,288,1
4,8,29,18.8,240,1
3.6,7.7,31,11.3,219,1
3.9,8.5,27,23.7,238,1
4,8.3,29,17.2,249,1
3.9,8.3,28,19.5,217,1
3.7,7.3,39,21.2,238,1
3.5,7,29,20.8,252,1
3.9,7.6,29,10.2,202,1
3.8,8.6,27,19.2,247,1
3.8,8,27,11.1,239,1
3.5,7.2,32,14.8,261,1
3.9,6.9,28,22.1,293,1
3.5,8.7,30,24.6,264,1
3.9,7.2,26,22.5,280,1
4,7.9,31,20.8,266,1
3.7,7.6,30,19.3,232,1
3.6,7.1,28,13.1,251,1
3.7,8.2,26,24.9,291,1
3.6,6.9,29,10.5,253,1
4,8,29,20.5,264,1
4,8.6,32,21.3,253,1
3.5,7,26,22,260,1
3.9,6.9,30,19.9,221,1
3.7,8.5,26,18.6,287,1
3.7,7.9,30,19.7,253,1
3.7,8.1,30,14,275,1
3.6,7.6,26,11.1,289,1
3.6,7.4,29,21.7,277,1
4,8.5,32,24.8,275,1
3.5,8.4,27,21.7,270,1
3.6,6.8,32,13.1,210,1
3.9,6.8,29,19.9,235,1
3.7,8.7,27,11.4,279,1
3.9,8.2,28,20,225,1
3.5,7.5,30,15.6,291,1
3.6,8.5,26,23.9,257,1
3.7,7.7,26,33.8,268,1
3.5,8.7,32,14.5,233,1
3.6,7.4,27,14.7,253,1
4,8.2,31,19.7,296,1
3.7,7.3,31,17.2,282,1
3.8,7.2,31,10.3,263,1
4,6.9,32,24.9,286,1
3.7,7.1,29,15.5,271,1
3.5,7.5,27,19.1,253,1
3.8,7.5,28,19.5,223,1
3.6,7.3,32,17.3,256,1
3.5,7.2,31,20.1,245,1
4,8,30,21,229,1
4,7,28,13.7,241,1
3.7,7.1,29,18.9,272,1
3.7,7.3,32,23.6,204,1
3.7,6.8,30,15.4,296,1
3.6,7.4,27,18.4,235,1
3.6,7.8,32,11.6,230,1
3.7,8.1,30,14.2,238,1
4,6.8,26,17,253,1
4,8.4,27,10.3,239,1
3.9,7.4,28,18.1,298,1
3.9,6.8,28,13.7,212,1
4,7.2,31,18.3,258,1
3.7,8.1,30,13.6,231,1
3.6,7.8,31,14,210,1
3.5,7.5,29,13,236,1
3.7,7.5,27,19.2,235,1
3.9,7.1,26,11.1,246,1
3.6,8,32,22.2,232,1
3.8,7.2,32,23.4,218,1
3.7,7.8,29,12,257,1
3.9,8.6,43,11.5,258,1
3.7,7.2,29,18.3,222,1
4,7,28,16.9,280,1
3.7,7.8,27,17,266,1
3.9,8.2,26,24.9,222,1
3.6,8.2,39,19.3,255,1
3.8,8,41,11.7,250,1
3.5,8.5,32,17.6,248,1
3.9,8.4,29,24,207,1
4,7.5,26,20.3,295,1
3.7,7.6,31,16.6,226,1
4,8.1,26,13.1,293,1
3.5,7.3,27,23.4,241,1
4,7.4,29,18.9,215,1
3.7,8.6,27,23.9,211,1
3.9,7.8,26,10.6,288,1
4,7.6,31,17.3,247,1
3.5,8.6,30,10.6,222,1
3.7,7,32,10.2,273,1
3.9,7.1,27,22.7,246,1
4,8.2,30,17.1,249,1
3.8,7.2,32,20.5,229,1
3.8,8.3,28,11,238,1
3.8,8.2,30,19.7,268,1
3.9,7.8,26,16.8,273,1
4,6.9,31,16,205,1
4,8.3,30,21.8,216,1
4,7.4,31,11.6,224,1
3.6,8,30,14,296,1
3.6,7,26,16.9,209,1
3.5,8.5,26,16.7,207,1
3.7,6.8,31,19,204,1
3.8,7.2,28,17.4,236,1
3.5,8.3,27,16.4,241,1
4,6.8,29,10.5,223,1
3.5,7.1,32,22.4,246,1
3.9,8,33,11,213,1
3.5,7.6,27,24.2,262,1
4,7.8,30,18.2,266,1
3.8,7.5,27,20.2,221,1
3.5,7.8,26,19,253,1
3.8,7,31,21.9,245,1
3.5,7.3,30,12,211,1
4,7.3,29,20.6,234,1
3.8,7.5,28,22.7,259,1
3.7,8.6,28,20.6,277,1
4,7.6,30,20.7,225,1
3.6,8.3,27,16.3,285,1
3.5,8.7,28,13.6,216,1
3.6,7,29,23.4,202,1
3.9,8.6,30,12.9,264,1
4,7.6,32,19.8,266,1
4,8.7,32,20.8,252,1
3.7,7.9,28,20.8,211,1
3.7,8.6,32,15.5,217,1
3.9,8.3,32,22,257,1
3.7,7.3,30,23.1,236,1
3.5,8,28,19.3,202,1
3.8,7,26,16.4,248,1
4,8.4,29,24.7,208,1
3.6,8.3,27,21.1,247,1
3.8,8,26,21.5,228,1
4,7.2,32,18.1,213,1
4,8.3,29,23.1,286,1
3.6,8.5,30,20.1,205,1
3.6,8.6,28,18.8,299,1
3.7,7.1,31,17.6,269,1
3.7,6.9,39,12,237,1
3.5,8.2,29,17,248,1
3.7,7.3,31,10.4,261,1
3.7,8.5,29,14.3,275,1
3.6,7,32,11.7,241,1
4,7.2,31,23.1,256,1
3.9,8.3,34,21.7,296,1
3.8,7,27,21.2,214,1
3.6,8,29,34.1,288,1
3.6,7.5,27,21.5,253,1
4,7.4,28,21.6,288,1
3.7,8.2,28,22.9,249,1
3.6,8.2,26,16.4,271,1
4,8.7,32,22.5,249,1
3.5,7.9,32,18.6,255,1
3.8,8.3,32,10.5,267,1
4,8.4,26,10.3,210,1
4,8,28,13,270,1
4,7.2,29,15,260,1
4,7.2,26,20.2,250,1
4,7.2,30,11.6,245,1
3.7,8.1,27,21.2,232,1
3.5,7.3,27,18.2,267,1
3.9,6.9,30,21.2,271,1
3.8,8.1,31,23.7,295,1
3.9,8.3,31,23.8,250,1
3.9,7.1,26,22.4,208,1
3.5,7.5,28,18.6,292,1
3.6,8.5,30,14.2,284,1
3.5,6.9,27,20.2,221,1
3.8,7.9,28,18.1,246,1
4,7.5,30,11.3,204,1
3.8,6.9,26,21.1,221,1
3.5,8.2,30,24.7,234,1
4,8.4,29,14.6,222,1
3.8,7.7,30,20.7,256,1
3.8,8.4,27,17.6,218,1
3.7,7.7,30,14.7,234,1
4,8,32,23.3,235,1
4,8.6,32,20.2,264,1
3.7,7.6,31,10.8,236,1
3.6,7,32,18.1,206,1
3.7,6.9,30,14.8,277,1
3.5,8.5,29,13.7,209,1
3.5,8.3,30,19.6,219,1
3.8,7.7,27,19.4,256,1
4,6.8,29,22.1,219,1
3.7,7.5,26,13.7,203,1
4,6.9,29,24.3,254,1
3.9,8.2,29,13.7,297,1
3.9,7.4,32,24.8,251,1
3.5,8.6,32,19.9,204,1
3.8,8.7,30,12,280,1
3.9,8,28,14.1,209,1
3.9,7.7,32,14.4,202,1
3.5,8.4,26,20.2,243,1
3.7,7,29,11.7,249,1
3.6,7.4,26,22.5,285,1
3.8,7.7,31,10.9,265,1
3.8,7.5,31,12.2,239,1
4,7.9,29,14.4,255,1
3.7,8.3,30,18.3,281,1
3.7,8.3,32,11.7,282,1
3.6,6.8,31,24.4,266,1
4,7.6,27,17.6,276,1
4,7.6,29,20.4,277,1
3.6,7.1,27,22.4,228,1
3.6,7.7,27,21.4,248,1
4,7.1,27,14.3,287,1
3.8,7.4,26,11.3,58,1
3.9,6.9,28,19.8,65,1
3.7,7.1,31,31.9,81,1
3.9,8.4,27,16.4,68,1
3.6,6.8,28,10.7,91,1
3.6,7.5,29,16.3,87,1
3.8,8,30,25,71,1
3.5,8.4,31,22.9,85,1
3.6,6.8,30,20.2,92,1
3.6,7.1,29,20.7,92,1
3.6,6.9,32,24.6,90,1
3.7,8.3,27,12.7,93,1
4,8.6,27,24.2,53,1
3.7,7,30,12.8,61,1
4,7.7,32,11.2,75,1
3.7,7.7,31,10.2,65,1
3.8,8.3,30,24.4,75,1
3.9,7.5,32,19.6,77,1
3.8,7,31,17.5,51,1
3.8,8,29,21,68,1
3.6,8.2,26,25,63,1
3.8,7.7,45,13,59,1
3.9,8.1,41,12.4,94,1
3.8,7.5,29,13.7,64,1
4,7.4,27,21.7,87,1
3.9,8.4,30,13,83,1
3.7,7.9,28,14.3,83,1
3.8,8.7,29,22.4,59,1
3.6,8.3,31,24.2,54,1
3.8,6.8,27,21,90,1
4,8.5,26,11.1,98,1
3.7,7.9,29,23.8,53,1
4,7,30,16.7,74,1
3.5,7.4,26,12.8,81,1
3.8,8.7,27,22.6,82,1
3.9,6.8,31,32.3,92,1
3.7,8.2,27,13.5,59,1
3.5,8.6,32,20.6,59,1
3.6,7.2,26,18.8,55,1
3.5,7.5,29,23.9,73,1
3.6,7.8,26,14.5,91,1
3.9,8.2,30,20.3,55,1
3.8,7.5,26,25,64,1
3.7,7.3,35,14.4,86,1
3.8,7.4,26,12.8,51,1
3.8,7.9,32,12.7,51,1
4,6.8,32,10.8,64,1
3.8,7.8,32,23.2,52,1
3.5,8,27,13.2,97,1
3.7,7.2,32,16.4,68,1
3.9,8.3,29,11.3,88,1
3.9,7,27,17,99,1
3.8,7.6,32,18.7,73,1
3.5,7.1,27,15.9,61,1
3.8,7,26,10.7,65,1
3.5,7.6,28,14,63,1
4,7.6,32,23.9,77,1
3.5,7.5,30,20.6,75,1
3.7,8.2,27,18.9,72,1
3.7,7,28,22,92,1
4,8,28,18.3,71,1
3.9,7,26,10.7,70,1
3.9,8.1,27,15.3,68,1
3.6,8.6,26,15.1,94,1
3.5,7.9,29,16.5,57,1
3.6,8.5,26,20.9,73,1
3.5,8.4,34,12.8,94,1
3.7,8.7,28,22.8,90,1
3.9,7.7,32,14.9,63,1
3.9,8.1,32,21.1,60,1
3.9,7.2,26,14.3,63,1
3.5,7,30,22,92,1
3.6,7.3,27,22.7,93,1
3.6,7.9,28,16.7,93,1
3.9,7.4,26,12.9,82,1
3.9,8.5,31,10.8,69,1
3.7,8,30,10.9,89,1
4,8.3,36,21.4,78,1
3.6,8.3,29,17.3,74,1
3.5,7.3,27,17,91,1
4,8,27,13.7,84,1
3.7,7.9,29,13.2,96,1
3.5,8.6,29,16.7,89,1
3.9,6.8,31,18.7,65,1
3.8,7.9,27,21.5,66,1
3.6,8.5,28,20.8,62,1
3.6,6.9,27,15.3,85,1
3.7,7.2,28,17.5,57,1
3.9,7.7,27,19.4,73,1
3.9,8.4,29,21.5,73,1
3.9,6.8,29,14,70,1
4,7.2,30,21.8,60,1
3.6,7,27,13.6,73,1
3.7,8.7,26,19.7,98,1
3.9,8.2,30,23.8,100,1
3.6,6.8,40,22.5,74,1
3.5,8.6,30,24.1,55,1
3.9,7.8,26,15.9,58,1
4,8.6,27,12.4,70,1
3.6,7.5,32,12.8,77,1
3.6,7,32,15.9,68,1
3.5,7.3,30,17.8,57,1
3.9,8.1,32,22.9,63,1
4,8.2,26,23.9,93,1
3.7,8,40,21.5,69,1
4,7.9,30,16.4,93,1
3.5,7.3,31,13.2,89,1
3.9,7.7,26,10.9,96,1
3.7,7.9,28,15.8,50,1
3.6,7.8,30,16.4,79,1
3.8,6.8,32,22.7,97,1
3.8,8.2,29,10.7,91,1
3.7,7.7,32,12.6,86,1
3.9,8.4,30,13,83,1
3.5,6.9,30,16.3,91,1
3.9,7.5,29,24.9,59,1
3.9,7.3,30,16.7,70,1
4,7.6,28,22.4,74,1
3.8,7.9,27,17.4,98,1
3.8,7.4,28,18.2,80,1
3.7,6.8,28,21.2,83,1
3.8,6.8,30,13.4,50,1
4,8.4,32,16.7,52,1
3.9,7.6,31,11,60,1
3.7,7.1,31,15.9,76,1
3.5,8.2,28,17.7,71,1
3.9,7.5,32,19,69,1
3.7,8.5,32,24,92,1
3.6,7.8,28,23.6,54,1
3.5,7.9,26,13.5,53,1
3.9,7.1,30,18,98,1
3.7,8.4,29,19.5,91,1
3.7,8.6,28,11.8,70,1
3.5,7.7,27,15.1,80,1
3.8,8.4,28,16,74,1
3.5,8.3,32,21.4,59,1
4,7.2,30,23.9,58,1
3.6,8.6,30,14.9,92,1
4,8.5,31,16.4,79,1
4,7.4,26,18.8,72,1
3.5,7.7,28,18.7,74,1
4,8.5,31,21.9,52,1
3.8,8.1,32,11.4,89,1
3.7,8.7,29,18.1,79,1
3.7,8.6,28,15.7,79,1
3.6,6.8,31,15.6,54,1
3.8,6.8,29,21.1,84,1
3.6,8.7,31,21.4,85,1
4,7.5,43,11.4,78,1
3.9,8.7,32,23.7,99,1
3.6,8.7,31,22.4,87,1
3.7,8,26,12.7,72,1
3.6,7.3,26,22,84,1
3.5,8.7,29,15.8,56,1
3.5,7.5,29,10.8,56,1
3.6,7.4,30,23.8,82,1
3.6,7.3,32,24.9,90,1
3.9,7.5,31,13.9,51,1
3.7,8.6,26,22.5,95,1
3.5,7.4,32,21.7,91,1
3.6,8.2,35,22.2,87,1
3.6,7.7,26,18,85,1
3.5,8,27,18.3,74,1
4,7.5,26,14.1,70,1
3.8,7.4,27,22.1,99,1
4,8.5,29,22.6,82,1
3.7,7.7,28,18.8,72,1
3.9,6.8,32,19.5,52,1
3.5,8.7,29,12.3,50,1
3.9,7.9,29,25,82,1
3.7,7.3,27,11.9,56,1
3.9,8.7,27,19.9,91,1
3.8,7.1,30,21.1,61,1
3.6,8.6,32,12.1,67,1
3.9,7.2,26,24.6,100,1
3.7,7.6,31,23.7,52,1
4,8.1,31,12.1,79,1
3.5,7.3,32,23.6,55,1
3.6,7.2,30,14.2,68,1
3.6,7.1,28,20.7,91,1
3.8,7.2,28,24,52,1
3.6,7.9,30,23,96,1
4,8.7,27,23.6,90,1
4,8.1,30,14.8,88,1
3.9,7.6,43,19.4,65,1
4,7,26,23.6,83,1
3.6,7.2,31,11.8,65,1
3.9,7.4,31,21.4,95,1
3.5,7.6,28,22.3,96,1
3.9,7,30,22.8,84,1
3.5,8.2,29,35,72,1
3.6,6.9,30,18.9,66,1
3.5,8.4,29,16.9,96,1
3.7,6.9,29,14.1,60,1
3.9,8,32,14.9,74,1
3.5,7.1,29,12.6,100,1
3.5,8.3,26,20.1,63,1
3.8,8.6,28,14.3,61,1
3.7,7.4,31,10.1,61,1
3.5,8.6,29,22.2,86,1
3.6,7.3,26,10.8,80,1
3.8,7.1,29,17.5,87,1
3.7,8.2,30,24.9,75,1
4,8.4,26,17.2,78,1
3.7,7.1,29,24.5,69,1
4,7.9,27,15.6,87,1
3.8,8,27,16,73,1
3.8,7.8,29,22.4,53,1
3.8,7.5,45,17.7,64,1
3.8,7.7,30,22.3,77,1
3.7,7.4,27,18.4,56,1
3.7,8.2,30,16.1,71,1
3.8,7.2,27,14.4,81,1
3.7,7.9,32,21.4,60,1
3.6,7.6,28,10.9,69,1
3.8,7.2,32,12.6,66,1
4,8,28,15.2,71,1
3.6,8.5,30,11.3,96,1
4,8.2,27,15.5,89,1
3.7,6.8,28,20.4,52,1
3.9,7.6,28,24.4,86,1
3.7,7,32,19.3,72,1
3.8,7.1,28,10.3,79,0
3.9,6.8,28,16.6,100,0
4,7.5,31,23.8,63,1
3.9,6.9,29,25,100,1
3.7,7.7,31,17.1,59,1
3.7,7.6,29,16.2,58,1
3.9,7.7,27,15.5,74,1
3.5,7,30,13,95,1
3.5,8.4,27,23.8,50,1
3.5,7.6,32,22.8,100,1
3.5,7.1,29,10.9,83,1
3.5,8.4,28,17.3,100,1
3.9,7.2,31,21.1,80,1
3.7,7.2,29,24.9,92,1
3.6,8.7,30,24.7,51,1
3.5,7.8,28,11.2,58,1
3.6,7.8,26,14.5,51,1
3.6,7.1,26,17.7,98,1
3.9,7.5,28,16.2,56,1
3.8,7.7,29,23.7,94,1
3.9,8.7,32,17.3,52,1
3.8,8.2,27,13.8,70,1
3.9,8.5,31,14.9,54,1
3.7,8.3,27,17.2,63,1
3.8,8.5,29,12.5,53,1
3.9,7.5,27,21.4,72,1
3.8,7.9,27,17.9,71,1
3.6,8.6,31,14.9,74,1
3.6,8.6,31,10.3,70,1
3.9,8.1,30,13.2,51,1
3.7,7.5,28,16.8,63,1
3.7,7.6,30,17.7,83,1
3.9,6.9,29,14,91,1
3.5,7.4,26,14.1,92,1
3.5,8.2,28,22.1,100,1
3.6,8.7,31,21.8,84,1
3.6,8.1,27,24.4,57,1
3.5,8.2,26,15.5,88,1
3.5,7.9,32,21.2,72,1
3.6,7.8,28,11.7,87,1
3.5,8.6,31,10.9,97,1
3.7,8.4,27,12.1,53,1
3.9,7.1,27,20.9,65,1
3.7,8,29,21.3,77,1
4,7.9,27,11.7,63,1
3.9,8.2,26,21.3,97,1
3.8,8.3,28,23.8,65,1
4,8.6,29,24.2,65,1
4,8.7,30,17.2,98,1
3.7,7.7,32,24.4,71,1
3.6,6.8,27,10.1,69,1
3.7,7.8,32,23.3,67,1
4,8.5,28,15.8,84,1
3.8,6.8,29,10,55,1
3.5,8.3,28,22.9,99,1
4,7.1,29,20.9,56,1
3.6,6.8,30,20.2,83,1
3.8,7.3,30,18.6,88,1
3.9,7.1,31,19.2,77,1
3.8,7.4,26,22,71,1
3.7,8.6,26,23.4,95,1
3.5,7.6,26,13.3,57,1
3.6,7.8,29,14.9,59,1
3.6,6.8,27,19.3,95,1
3.9,7.8,30,18.8,56,1
4,7.7,30,12.6,65,1
3.9,8.3,30,21.2,50,1
3.8,7.8,31,18.4,59,1
3.8,8.4,26,14.2,56,1
3.8,7.6,29,14.4,65,1
3.7,7.3,31,23.2,70,1
4,7.8,26,19.7,79,1
3.7,8,32,24,65,1
4,7,30,21.5,83,1
3.8,8.5,32,14.4,82,1
4,8.6,31,11.7,56,1
3.5,7.7,31,11.1,87,1
3.9,8.1,29,10.5,93,1
3.8,7.2,30,16.8,95,1
3.8,8.7,26,15.4,87,1
3.8,8.6,29,23.9,82,1
3.9,7,27,13.3,88,1
3.7,8.5,26,15,67,1
3.8,7.9,32,21.5,62,1
3.5,7,30,13.9,99,1
3.5,8.5,28,15.5,53,1
3.5,7.5,27,18,76,1
3.5,8.2,31,12.1,90,1
4,8.1,27,24,73,1
3.9,8.6,27,18.1,80,1
3.6,7.9,31,19,88,1
3.9,8.1,32,17.1,76,1
3.7,8.4,30,20.1,70,1
4,7,26,13.4,89,1
3.5,6.9,31,21.1,55,1
4,7.5,27,22.9,68,1
3.8,7.8,28,20.6,89,1
3.8,8.7,31,23.2,79,1
3.7,7.1,27,12.1,57,1
4,7.6,29,19.5,64,1
3.6,6.8,31,22.3,56,1
4,7.5,32,11.4,50,1
3.8,8.1,28,15.3,57,1
4,8.1,28,22.6,71,1
3.9,8.7,30,11.4,90,1
3.9,8,26,18.4,65,1
3.6,7.3,32,17.7,85,1
3.7,7.6,31,17.6,75,1
3.8,7.2,31,13.2,61,1
3.8,8.4,27,13.2,57,1
3.5,8.3,31,12,80,1
3.5,7.3,32,14.6,76,1
3.7,7.9,27,13.7,73,1
3.8,6.8,32,12.3,57,1
3.7,7.8,29,12.4,90,1
3.9,7.6,31,18.6,69,1
3.5,8.1,32,14.3,79,1
4,8.3,26,24.3,93,1
3.5,7.4,27,13.8,97,1
3.6,7.7,31,21.8,85,1
3.5,8.2,29,20,87,1
3.6,7.7,27,13.6,68,1
3.7,7.5,27,24.9,84,1
4,7.7,30,14.8,95,1
4,8.2,27,18.2,60,1
3.7,8.7,32,22.9,72,1
3.5,8.2,30,17.3,77,1
3.6,6.9,26,10.6,83,1
3.8,7.6,28,22,67,1
3.5,8.1,29,18.2,55,1
3.8,7.4,28,12.6,89,1
3.7,7.7,29,16.5,54,1
3.5,8.3,29,17.4,89,1
3.5,8.5,32,15.9,83,1
3.7,7.3,27,22,69,1
3.8,7,31,20.5,57,1
3.5,7.4,27,23.9,60,1
3.8,7.7,27,16.8,97,1
4,8.6,31,20.1,77,1
4,8.1,30,14.5,59,1
3.9,7.5,29,17.3,94,1
3.5,8.4,30,15.4,54,1
3.5,8.5,31,24,68,1
4,8.6,30,17.4,96,1
3.6,7.5,31,16.2,51,1
3.7,7,29,13.5,72,1
3.5,7.7,29,11.6,84,1
3.5,7.9,26,12.8,100,1
3.6,7.3,31,18.8,60,1
3.9,7.6,32,16.7,66,1
3.8,8.4,28,22,89,1
4,6.9,27,22.4,82,1
3.8,7.8,29,22.7,75,1
3.5,7.4,28,15.4,61,1
3.9,6.9,28,24.2,95,1
3.8,8,30,21.6,99,1
3.5,7.5,31,24.7,89,1
4,7,26,18.5,100,1
3.6,8.5,29,20.6,91,1
3.8,8.1,26,11.6,74,1
3.5,8.7,29,15.8,51,1
3.8,7,31,21.7,65,1
3.8,7.3,28,25,81,1
