DO(ppm),pH,Temperature(*C),Salinity(ppt),TDS,Health
3.7,8.1,26,20.4,157,1
3.9,6.9,32,20.7,152,1
3.9,7.2,27,12.1,107,1
3.7,8,26,12.8,151,1
4,8.6,26,13.1,152,1
3.7,7.1,31,11.9,145,1
4,8,30,18.2,112,1
3.6,6.8,27,14.5,113,1
3.8,7,32,21.7,174,1
4,7.5,28,20.9,126,1
3.8,8.2,27,22.8,105,1
3.9,8.2,31,16.4,101,1
3.5,7.6,30,14.3,128,1
3.8,6.8,29,26.4,152,1
3.8,8.3,27,24.1,111,1
3.5,7,29,14.4,144,1
4,8.5,29,13.8,192,1
3.5,7.1,26,21.7,150,1
3.8,7.7,27,18.9,193,1
3.7,7.8,26,23.8,163,1
3.5,7.5,27,17.5,187,1
3.9,7.8,31,23.8,185,1
3.8,7,32,20.9,141,1
3.7,8.1,29,19.7,110,1
3.5,8.7,31,15.1,198,1
3.5,7.2,32,19.6,199,1
3.8,7.5,32,23.1,114,1
4,7.4,27,23.8,147,1
3.9,7.4,37,11.3,198,1
3.8,6.9,27,13.2,193,1
3.9,7,27,15.4,120,1
3.5,7.2,30,18.6,133,1
4,7.7,31,14.7,165,1
3.7,6.9,27,10.8,190,1
4,7.6,28,16.5,200,1
3.8,7.6,31,24.6,200,1
3.9,8.5,30,16.5,175,1
3.8,7,27,13.9,166,1
3.7,7,28,19.6,200,1
3.6,7.7,27,13.7,147,1
3.6,7.5,27,23.5,158,1
4,8,26,12,108,1
3.7,8.6,31,11.2,145,1
3.5,8.6,29,23.2,158,1
3.9,8.5,32,18.6,174,1
4,8.6,28,24.9,117,1
3.7,8,32,23.6,103,1
3.7,8.5,26,16.2,150,1
3.6,8.5,32,16.8,196,1
3.5,7.5,32,15.2,141,1
3.9,7,29,24.6,128,1
3.7,8.7,39,20,188,1
3.8,8.1,26,15.6,123,1
4,7.3,29,24.8,101,1
3.6,8.5,28,29.9,193,1
3.7,7.9,35,23.1,200,1
3.7,8.7,28,10.8,150,1
3.7,7,44,17.5,146,1
4,8,27,16.9,164,1
3.8,8.3,29,15.2,115,1
3.8,7.3,30,13.9,176,1
4,8.6,28,14.5,127,1
3.8,7.9,31,15.1,191,1
3.5,7.4,30,23.5,125,1
3.5,8.5,30,18.8,140,1
3.7,7.7,28,15.1,113,1
3.7,8.7,26,22,126,1
3.9,6.9,27,23.1,114,1
3.5,8.2,27,11,150,1
3.6,8,28,23.4,195,1
3.5,7.8,30,13.3,105,1
3.7,7.8,29,10.4,188,1
3.5,7.7,32,16.3,131,1
3.5,7.1,32,21.4,158,1
3.7,7.5,29,14.3,117,1
3.9,7.7,26,19,121,1
3.5,7.7,32,17.7,193,1
4,7.1,32,18.7,161,1
3.5,6.9,29,17,132,1
4,8.3,32,20.6,193,1
3.5,8.2,30,16.7,171,1
3.9,7.5,32,32.5,175,1
3.8,6.8,31,19.5,151,1
4,8.7,31,11.7,178,1
3.9,8.1,28,14.1,198,1
3.7,8.5,32,10.5,120,1
3.9,7.9,32,10.2,117,1
3.5,8.6,29,20.8,165,1
3.5,7.1,32,16.7,106,1
4,8.6,30,14.3,140,1
3.6,7.7,31,20.4,163,1
3.5,7.5,27,14.6,118,1
4,7.2,30,20.3,152,1
3.7,8.5,30,11.1,153,1
3.8,8.6,32,22.1,129,1
3.5,7.6,27,17.1,128,1
3.7,8.2,26,10.1,174,1
3.5,8.1,30,17.4,133,1
3.7,8.1,31,21,186,1
3.7,7.2,27,23.9,176,1
3.6,7.6,32,18.1,188,1
3.8,8.3,32,13.9,178,1
3.5,7.4,42,15.5,157,1
3.9,8.2,30,17.4,136,1
3.7,8.1,27,18.8,154,1
3.7,6.8,32,23.3,124,1
3.9,8,26,10.2,154,1
4,7,32,12.1,148,1
3.6,8.5,30,18.7,170,1
3.7,8.1,27,20.7,103,1
4,8.1,28,13.5,131,1
3.8,7.5,30,20.6,166,1
4,7.5,30,15.7,125,1
3.7,7.1,29,24,137,1
3.7,7.9,31,14.6,111,1
4,7.1,27,22.1,157,1
3.8,8.4,28,17.9,157,1
3.5,7.6,32,17.1,182,1
3.5,8.7,31,11.7,152,1
4,7.1,28,15.4,165,1
3.5,7.3,41,11.2,165,1
3.6,8.6,26,20.7,100,1
3.8,8.7,27,17,140,1
3.6,8.7,27,14.7,108,1
3.6,8.5,27,22.4,193,1
3.8,7.1,26,24.2,194,1
4,8.6,26,10.4,150,1
3.9,8.2,31,21.2,106,1
3.5,8.1,30,20.4,189,1
3.8,6.9,27,18.5,135,1
3.6,7.8,28,17.6,137,1
3.6,7.2,29,16.8,200,1
3.9,7.9,31,17,135,1
3.5,7.9,32,12.8,123,1
3.9,8.7,38,22.4,127,1
3.6,8.2,36,24.3,109,1
3.9,7.7,27,10.2,115,1
3.8,7.5,28,18.3,137,1
4,7.9,31,17.7,113,1
3.8,7.3,27,18,167,1
3.8,7.4,28,17.7,118,1
3.5,7.1,30,26.9,107,1
3.7,6.8,29,22.1,150,1
3.9,7.6,26,29,200,1
4,6.8,31,16.4,196,1
3.9,6.9,28,24,165,1
3.8,7.3,26,16.3,185,1
3.8,7.6,31,19.7,158,1
4,6.8,27,13,111,1
3.6,6.8,30,22.1,161,1
3.8,8.5,29,15.5,193,1
3.7,7.9,26,18.4,152,1
3.5,7.6,27,11.3,159,1
3.7,7.6,32,10.7,136,1
3.7,6.9,31,19,170,1
4,7.3,26,24.5,159,1
3.8,8.4,44,21.3,121,1
3.9,8.2,44,21,110,1
3.6,7.2,28,23.1,150,1
3.9,7.4,29,13.1,124,1
4,7.4,31,21.1,146,1
4,7,26,15,192,1
3.6,7.3,29,19,130,1
3.6,8.6,29,14.7,133,1
3.7,6.8,26,14.7,138,1
3.9,8.2,30,12.7,197,1
3.6,8.5,26,12.6,174,1
3.5,8.7,32,16.9,158,1
3.7,8.5,28,19.3,152,1
3.5,7.7,27,13.4,183,1
3.8,7.7,29,19.8,119,1
3.6,7.9,31,18.3,138,1
3.9,8.3,31,30.9,145,1
3.6,7.8,32,17.3,126,1
3.6,8.7,31,17.7,196,1
3.5,7.4,26,14.1,138,1
3.6,8.2,30,14,182,1
3.8,6.8,26,28.8,180,1
3.9,7.7,28,19.9,108,1
3.8,8.7,27,14.9,122,1
3.5,8.2,30,23.4,119,1
3.7,7.7,32,23.7,172,1
4,7.1,31,20,142,1
3.8,7.5,27,10.9,115,1
4,8.6,31,13.5,193,1
3.9,8.7,30,24.3,134,1
3.8,7,26,22.8,114,1
3.5,7.6,26,15.6,131,1
3.5,8.3,28,17.5,105,1
3.7,8.4,30,24.6,170,1
4,8.4,27,19.8,157,1
3.9,7.2,31,22.9,133,1
3.7,8.4,31,23.2,193,1
3.7,7.4,29,12.9,112,1
3.9,7,29,15.2,160,1
3.9,8.2,29,16.6,175,1
3.7,8.2,32,14.8,142,1
3.9,6.8,30,23.2,147,1
3.7,7.5,27,14.3,187,1
3.5,7,26,15.5,120,1
3.9,6.9,30,22.7,200,1
3.7,8.7,28,21.2,100,1
3.9,7.3,29,12.9,120,1
3.8,7.2,26,15.1,124,1
3.8,7.6,26,23.5,158,1
4,8,27,11.7,185,1
3.7,7.4,32,16.7,190,1
3.5,8.3,28,17.8,147,1
3.7,8.3,32,23.6,192,1
3.8,8.4,32,14.5,145,1
3.7,7.5,27,21,153,1
3.5,7.3,38,24.2,140,1
3.7,8.2,26,21.6,190,1
3.6,8.2,27,18.6,106,1
3.9,7.3,32,21.6,178,1
3.9,6.8,32,14,137,1
3.8,8.2,30,13.8,200,1
4,8,28,17.4,170,1
3.9,7.1,28,15.1,104,1
3.9,7.9,29,23.7,165,1
3.9,7.2,30,19.8,173,1
3.7,8.1,27,18.2,131,1
3.8,8.3,32,14.2,111,1
3.7,8.2,30,23.8,194,1
4,7.9,28,15.5,121,1
4,8.3,27,14,108,1
3.8,6.8,29,22.8,143,1
3.7,8.4,26,18.2,120,1
3.6,8.4,26,20.3,102,1
3.7,8.2,29,19.8,147,1
4,7.3,28,10.1,179,1
3.5,8.7,30,11.7,195,1
3.9,7.2,28,11.4,161,1
4,7.3,27,17.4,113,1
3.5,7.3,27,13.6,174,1
4,7.2,29,13,194,1
3.9,7.1,29,17.7,185,1
4,7.2,27,16.8,182,1
4,8.3,32,20.3,161,1
3.7,8.5,32,14.1,142,1
3.5,6.8,29,19.6,126,1
3.7,7.6,31,10,143,1
3.7,7.2,29,29.8,109,1
3.9,8.6,31,23.1,105,1
3.8,7.3,31,23.8,113,1
3.5,8.2,26,13.8,190,1
3.8,7.6,30,11.6,149,1
3.8,7.9,28,12.3,177,1
3.8,8.4,26,16.2,126,1
3.7,7.9,32,17,147,1
3.9,8.5,31,11.2,127,1
3.5,7,30,11.2,189,1
3.9,6.9,28,13.6,141,1
3.8,7,26,17.3,166,1
3.7,7.9,27,19.6,161,1
3.7,8.6,27,22.7,114,1
3.9,8.1,27,11.8,162,1
3.8,8,31,21.6,188,1
3.5,8.7,30,11.7,125,1
3.7,8.7,31,13,130,1
4,8.5,29,24.5,134,1
3.7,6.9,26,18.4,171,1
3.7,7.1,29,11.3,190,1
3.5,7.5,27,13.8,135,1
3.7,8.3,30,17.1,101,1
3.8,7.3,31,22.5,173,1
3.8,7.2,31,24.4,156,1
3.9,7.1,29,20.1,147,1
3.5,8.1,27,10.4,125,1
3.6,7.8,27,11.8,121,1
3.6,7.3,29,22.2,160,1
3.8,8.3,27,10.4,142,1
4,8.1,26,15.2,174,1
3.9,6.9,31,23.6,189,1
3.5,8.3,31,22.4,108,1
3.5,8.2,38,23.6,199,1
3.7,8.3,28,22,118,1
4,8.3,30,11.8,168,1
3.9,7.6,28,22,191,1
3.7,7.2,31,16.5,191,1
4,6.9,35,15.4,138,1
3.6,8.7,35,24.5,161,1
4,7.5,31,23.1,157,1
3.5,8.3,30,21.8,165,1
4,8.2,29,22.5,185,1
3.6,7.8,30,11.1,196,1
3.8,6.8,26,12.8,190,1
4,7.4,26,17.6,122,1
3.5,7.9,26,11.7,199,1
3.5,7.4,32,19.6,175,1
3.7,7.3,28,17.4,106,1
3.6,8.5,27,10.5,132,1
4,8.3,30,21.6,174,1
3.9,7.9,31,16.8,191,1
4,7.9,29,15.8,114,1
3.6,8.5,31,21.3,176,1
3.8,8,28,20.5,172,1
3.6,7.6,27,21.5,135,1
3.6,7.1,30,17.8,200,1
4,8,31,22.8,170,1
4,7.8,27,10.4,126,1
3.6,7,28,12.2,160,1
4,6.8,30,19.7,193,1
4,8.2,30,24.1,152,1
3.9,6.9,28,10.3,145,1
3.7,7,30,18.9,152,1
3.5,8.4,32,24.2,161,1
3.9,7,29,19.7,195,1
3.5,7.4,31,12.1,151,1
3.8,8.6,26,14.9,116,1
3.6,8.1,26,10.4,176,1
3.7,8.2,37,24.4,156,1
3.9,7,28,12.8,158,1
3.7,6.9,27,12.3,182,1
3.6,8.2,32,15.2,200,1
4,6.8,31,20.9,147,1
3.6,7.6,30,23.6,121,1
3.9,8,30,12.6,160,1
3.9,7.1,32,23.1,169,1
3.8,7,28,20.9,152,1
3.5,7.5,31,10.4,104,1
3.7,7.6,32,15.6,154,1
3.6,8.5,32,14.6,100,1
4,8.4,27,14,133,1
3.8,7,32,20.3,179,1
3.7,8.7,26,15.9,194,1
3.8,8.5,30,14.2,167,1
3.5,8.6,27,17.8,185,1
4,8.4,30,14.8,156,1
3.5,8.6,28,23.6,164,1
3.5,8.7,31,15.7,152,1
3.9,6.9,28,24.7,109,1
3.6,7.6,29,17.8,177,1
3.6,7.7,26,15.7,190,1
3.6,8.1,32,14,189,1
3.7,6.9,32,15.8,167,1
4,6.9,28,17.4,122,1
3.6,7.3,31,21.8,120,1
3.8,7.9,30,16.3,123,1
3.9,7.1,27,11.9,197,1
4,8.4,29,23.8,182,1
3.6,7.1,31,17.5,176,1
3.7,7.7,45,18.6,179,1
4,6.8,26,16.1,144,1
4,8.2,29,21.8,120,1
3.8,8,30,15.6,170,1
3.9,7.5,28,15.6,167,1
4,6.8,28,11.6,173,1
4,8.2,38,16.4,119,1
3.7,7.5,32,22.4,103,1
3.5,8.2,28,27.9,131,1
3.6,7.2,28,24.2,164,1
3.8,6.8,30,11.8,113,1
3.5,7.5,28,12.9,136,1
4,6.9,29,21.9,106,1
3.7,7.4,29,17.2,171,1
3.6,8.3,31,16.2,141,1
4,8.2,32,14.4,135,1
3.7,8.3,27,15.9,158,1
3.6,7.1,26,13.4,127,1
4,7.8,27,12.7,137,1
3.8,7,30,19.4,154,1
3.8,6.8,29,20.6,163,1
3.5,7.5,31,13.3,173,1
4,7,26,20.1,137,1
3.5,7.3,29,13.8,141,1
3.5,8.3,28,13.8,186,1
3.6,8.2,27,23.3,200,1
3.7,7.4,30,17.2,136,1
4,7.5,29,18,181,1
3.6,7.3,32,18.9,194,1
3.9,8.7,32,20.8,194,1
4,6.8,32,20.4,135,1
3.8,7.1,28,18.5,107,1
3.8,7.5,31,19.3,173,1
3.8,7.3,28,12.7,196,1
3.6,7,32,15.7,159,1
3.8,7.4,26,15.9,116,1
3.7,8.4,32,18.9,171,1
3.7,7.9,28,19.1,180,1
3.5,7.3,31,21.3,141,1
3.8,7.2,29,10.9,198,1
3.6,7.8,29,20.7,175,1
3.5,8.7,28,13.4,188,1
3.7,8.6,28,15.9,103,1
3.8,8.3,28,15.7,157,1
3.7,8.6,29,13,120,1
3.9,7.5,27,19,182,1
3.8,8.5,28,13.7,130,1
3.7,8.1,32,22.7,107,1
4,8.6,32,17.6,103,1
3.5,8.7,30,14.7,176,1
3.6,6.8,28,12,199,1
3.9,7.5,27,17.3,179,1
3.7,6.8,31,11.2,190,1
3.7,7,26,22,160,1
3.9,7.3,29,22.1,186,1
3.7,7.1,30,20.4,107,1
3.9,7.2,26,12.7,146,1
3.8,8.5,27,11.8,136,1
4,7.1,26,22.9,167,1
3.5,6.8,31,21.2,121,1
3.8,7.2,28,21.5,121,1
3.5,7.5,29,13.3,141,1
3.9,7.1,31,12,145,1
3.7,8.3,31,21.3,182,1
3.6,8.7,27,22.6,149,1
3.9,7,29,18.8,140,1
3.6,6.8,31,16.2,112,1
3.5,8.4,30,25,200,1
3.5,8.3,26,14.6,151,1
3.9,7.1,28,18.1,139,1
3.7,8.5,31,20.9,101,1
3.5,6.8,28,26.3,175,1
3.5,7.6,32,16.9,186,1
4,8.4,31,17.7,188,1
3.5,7.9,26,24.4,117,1
3.9,8.1,28,23.5,192,1
3.8,8.6,29,14.2,160,1
4,8,27,12.4,194,1
4,8.1,31,20.5,165,1
3.8,6.9,29,19.3,135,1
3.7,8,26,21.3,157,1
4,7.5,31,14.4,124,1
3.6,6.9,28,24.4,143,1
3.9,8.5,28,24.3,172,1
3.9,7.1,26,18.1,138,1
3.7,6.8,28,13.7,108,1
4,7.5,28,19.1,194,1
3.5,8.6,30,15.8,104,1
3.6,8.1,26,15.6,194,1
3.9,8.4,32,15.6,119,1
3.8,7.2,35,12.3,176,1
3.7,8,41,23.6,166,1
3.5,6.9,27,21.3,153,1
3.8,8.6,31,14.5,175,1
3.8,8,29,22.7,135,1
3.7,7.5,31,22.6,186,1
3.7,8.5,26,20.3,163,1
3.6,8.7,26,13.6,126,1
3.6,7.2,28,18.5,159,1
4,8.4,28,21.8,177,1
3.6,7.2,32,18.2,118,1
3.5,8.3,31,15.1,126,1
3.7,8.1,28,10.1,152,1
4,7.6,29,14.8,199,1
3.5,7,27,26.1,190,1
3.5,7.6,28,10.6,158,1
3.8,8.7,30,20.4,198,1
3.6,7.6,29,13.8,102,1
3.7,8.3,27,22.8,117,1
3.7,8.5,32,22.8,154,1
3.5,7.1,26,16.7,101,1
3.7,8.3,29,17.5,100,1
3.7,7.1,42,10.7,165,1
3.8,6.8,28,14.4,142,1
3.6,8.3,31,18.8,140,1
3.7,6.9,28,14,117,1
3.5,7.8,30,20.7,120,1
4,7.6,26,10.8,174,1
3.6,7.7,29,19.5,123,1
3.6,7.9,29,12.8,142,1
4,6.9,31,23.7,177,1
3.5,6.8,27,10.9,148,1
3.7,8.6,27,14.9,156,1
3.9,8,28,11.5,128,1
3.5,8.7,32,19.7,200,1
3.7,6.8,32,11.2,135,1
3.7,8.5,32,15.4,127,1
3.5,7.1,29,21,159,1
3.5,6.8,30,24.8,199,1
4,8.6,27,20.9,187,1
3.7,7.6,30,12,175,1
3.8,7.3,26,13.4,197,1
4,7.3,27,16.5,131,1
3.5,7.3,32,13.2,104,1
3.9,8.6,32,21.2,198,1
3.9,8.6,35,17.5,153,1
4,8.6,31,18.3,130,1
3.5,8.2,29,12.1,136,1
3.8,7.9,31,12.2,155,1
3.5,7.3,29,19.9,101,1
3.7,7.5,30,21.9,141,1
4,6.9,27,13.2,167,1
3.9,7.5,29,17.5,158,1
3.9,8.1,32,15,191,1
3.9,8.7,29,22.3,151,1
3.7,8.3,26,22.7,147,1
3.8,6.9,39,18.5,195,1
4,8.5,28,20.5,187,1
3.9,8.2,30,15.1,139,1
3.8,7,32,16.1,134,1
3.9,7.9,26,10.9,155,1
3.7,8.4,31,23.3,130,1
3.9,8.1,26,23.3,157,1
3.6,8.1,30,19.5,110,1
3.5,8.4,26,21.8,108,1
3.7,7.3,26,13.4,198,1
3.6,8.4,27,23,124,1
3.9,7.5,31,10.6,134,1
3.7,8.2,29,17.7,168,1
3.7,8,29,12.7,152,1
3.8,6.9,30,20.6,171,1
3.8,7.7,32,17.7,121,1
3.8,6.9,26,19,119,1
3.7,6.9,28,24.4,136,1
3.6,7.9,36,21.4,190,1
4,8.4,27,11.8,142,1
3.7,7.7,32,15.6,131,1
3.5,8.4,32,10.3,157,1
3.8,8,26,12.8,167,1
3.9,8.4,31,12,150,1
4,7,31,19.9,156,1
3.8,6.8,30,15,154,1
3.9,7.4,31,11.9,142,1
3.7,7.1,44,20.6,169,1
3.5,7.6,29,19.3,150,1
3.5,7.3,30,22.4,166,1
3.6,7.4,26,23.1,124,1
3.6,8.5,26,23.8,199,1
4,7.3,31,21.3,146,1
3.5,8.2,26,23.7,177,1
4,8.3,31,24.9,199,1
3.9,8,27,14.8,108,1
3.6,8.1,29,19.5,135,1
3.9,6.9,31,11.6,108,1
3.8,7.3,27,23.2,122,1
3.8,7.3,28,19.3,137,1
3.6,7.3,31,19.6,145,1
3.5,7,30,17.6,140,1
3.5,7.7,29,16.4,162,1
3.7,7.8,28,12.4,132,1
3.7,8.2,27,24,186,1
3.6,7.3,28,23.1,109,1
3.9,7.1,28,11,139,1
3.6,7,28,12.3,110,1
3.5,8.3,30,16.4,143,1
3.8,6.9,30,15.4,161,1
4,7.8,28,22.7,163,1
3.5,8.1,27,24.5,153,1
3.7,8.7,27,21.5,195,1
3.8,8.3,26,14.2,109,1
3.8,8.7,29,20,100,1
3.5,7.4,32,19.6,179,1
3.9,7.3,31,21.1,141,1
4,8.6,27,12.5,187,1
3.6,7.5,28,17.5,114,1
3.9,8.2,26,23.6,121,1
3.9,7.9,31,25,163,1
3.5,8.4,30,19.9,160,1
3.6,7.3,31,19.7,105,1
3.7,7.3,32,13.1,130,1
3.9,7,32,13.8,189,1
3.7,7.4,32,20.3,196,1
3.8,7.3,30,25,142,1
3.6,7.8,26,24.2,117,1
3.8,8.7,26,23.9,149,1
3.5,7.2,29,18.8,199,1
3.6,7.7,27,21,127,1
3.6,7.9,35,11,183,1
3.6,7.2,29,13.5,116,1
3.5,7.4,32,13.1,133,1
3.7,8.3,28,17.1,162,1
3.5,7.3,32,14.3,146,1
3.8,6.9,28,22.7,173,1
3.5,7,32,19.3,184,1
3.9,8.7,31,22.5,155,1
3.6,7.4,29,19.7,150,1
3.6,7.9,26,12.6,119,1
3.6,8.5,27,15.2,116,1
3.9,7.7,29,19.3,132,1
3.6,8.6,42,10.2,155,1
4,7.1,26,18.4,167,1
3.9,7.2,31,24.2,148,1
3.6,7.1,27,12.8,128,1
3.9,8.4,27,24.9,150,1
3.6,8.4,31,21.4,161,1
3.8,8.2,27,18.9,140,1
3.8,7.2,32,21.5,200,1
3.6,8.7,30,11.2,131,1
3.9,7.9,30,12.6,147,1
3.7,7.5,27,24.2,200,1
3.6,7.8,30,19.3,193,1
3.9,7.3,32,20.5,192,1
3.6,7.8,27,20.1,116,1
3.5,8.3,27,22.4,155,1
3.6,8.3,26,21.1,108,1
4,8.7,27,11.7,153,1
3.5,6.9,31,22.2,121,1
3.5,8.7,27,18.7,180,1
3.9,7.7,28,18.3,154,1
4,7.9,32,10.8,127,1
4,8.3,32,23.8,166,1
3.5,8.2,32,20.3,120,1
3.8,7.1,29,11.2,147,1
3.5,8.7,41,21.5,186,1
3.8,7.3,30,12.1,189,1
3.8,7.7,28,24.5,165,1
3.6,8.3,26,23,128,1
3.5,8.1,32,11.9,109,1
4,6.8,26,22.3,104,1
3.6,7.6,26,29.7,140,1
3.6,7.4,27,24.8,165,1
3.8,7.4,32,19.7,166,1
3.7,7.6,30,22.1,177,1
3.9,7.9,32,18.1,146,1
4,8,31,18.5,116,1
4,8.2,29,25,159,1
3.8,8.3,31,22,142,1
3.8,7.3,28,19.9,132,1
3.6,8.4,29,24.3,158,1
3.8,7,31,23.7,100,1
3.8,7,30,13.2,130,1
3.6,7.4,27,22.5,153,1
3.7,7.1,29,25,136,1
4,7.1,28,16.4,122,1
3.5,7.8,27,17.4,195,1
3.5,7.7,29,15.3,200,1
3.8,7.6,32,10.4,119,1
3.7,8,41,12.9,185,1
3.6,8.5,29,13.4,142,1
3.6,7.6,31,19.2,198,1
3.8,8.6,26,24.4,101,1
3.9,6.9,29,19.2,111,1
3.9,7.3,27,10.5,103,1
3.5,7.8,29,18.4,194,1
3.8,7.3,31,13.8,117,1
4,6.9,27,15.3,110,1
3.9,8.2,31,20.1,192,1
3.7,8.6,26,23.7,143,1
3.5,7,29,24.2,127,1
3.9,7.8,29,22.1,126,1
3.6,8.4,32,14.9,124,1
3.8,7.8,31,24.3,196,0
3.9,7.1,32,15.8,115,0
3.6,6.9,27,13.4,112,0
3.7,7.3,27,22.2,136,0
3.8,8.6,27,14.8,125,0
3.6,7,32,18.8,200,0
4,7,30,23.8,102,0
3.8,7.3,26,21.9,180,0
3.8,6.9,29,16.8,155,0
4,7.6,32,15.5,175,0
3.9,7,32,17.4,190,0
3.6,7,28,12.1,164,0
3.8,6.8,27,16.6,102,0
3.9,8.6,28,20,149,0
3.9,8.2,26,18,154,0
4,7.2,30,23.1,158,0
3.9,7.6,26,24.2,155,0
3.9,8.3,29,23.9,191,0
3.9,8.3,29,12.2,183,0
3.5,7.5,29,11.8,112,0
3.5,8.1,28,16.1,187,0
4,7.2,29,18.2,100,0
3.7,7.6,26,21.7,187,0
3.8,7.1,29,13.3,110,0
3.6,6.8,27,13.9,199,0
3.6,8.7,31,13.5,153,0
3.7,8.1,27,14.8,108,0
3.9,8.5,32,21.8,195,0
3.5,8.5,26,24.3,191,0
3.9,7.6,29,22.9,194,0
3.6,7.8,28,11,106,0
3.8,7.6,29,17.3,178,0
4,8,31,22.5,139,0
3.6,7.6,26,20.5,144,0
3.6,7,32,15.8,174,0
3.8,8.5,30,13.5,104,0
3.9,8.7,26,14.6,199,0
3.5,8.5,27,19.5,111,0
3.6,7.6,27,20.1,155,0
3.5,6.9,28,24.1,150,0
3.7,7.3,31,20.2,193,0
4,7.4,26,11,192,0
3.7,6.9,28,19.3,119,0
3.9,6.9,29,18.6,194,0
4,8.4,31,24.5,140,0
3.7,7.1,27,15.5,139,0
3.6,8.7,31,18.1,130,0
3.8,7.4,29,17.5,131,0
3.6,7.4,26,18.7,104,0
3.6,7,32,19.2,165,0
3.9,8.2,32,22.8,174,0
3.9,8.3,26,20.7,123,0
3.8,6.8,27,12,126,0
4,8.3,26,20.7,147,0
3.5,6.8,28,24.7,195,0
3.6,8.4,29,23.7,167,0
3.9,8.1,28,21.2,169,0
3.6,7.5,31,10.4,168,0
3.7,7.6,32,22.8,111,0
3.5,7,29,11.8,146,0
3.9,8.4,27,15.4,173,0
3.8,7,29,20.2,190,0
4,8,27,24.7,169,0
3.5,7.3,31,24.9,174,0
3.5,7,30,12.4,105,0
3.5,6.8,31,13.9,166,0
3.6,8.3,26,15.9,142,0
3.8,8.5,28,17,177,0
4,6.9,28,20,131,0
3.8,7.7,31,18.6,131,0
3.8,7.4,31,15.1,156,0
4,8.3,31,15.2,150,0
3.6,8,31,18.1,164,0
3.5,8,28,16.9,157,0
3.8,8.2,31,14,188,0
3.6,7.1,29,20.2,146,0
4,7.1,27,11.8,190,0
3.6,6.9,29,12.1,163,0
3.8,7.5,27,24,159,0
3.7,8.3,29,23.4,172,0
3.5,8.7,30,17.7,189,0
3.6,8.2,29,20.2,173,0
3.5,7.7,30,19.9,114,0
3.6,8.6,28,24.5,149,0
3.9,8.7,29,22.7,119,0
3.5,8.3,30,18.8,173,0
4,8.7,32,19.3,178,0
3.8,8.5,31,11.2,104,0
3.9,7.4,30,17.4,177,0
3.8,8.1,27,12.6,168,0
3.7,6.8,27,20,120,0
3.6,8.2,28,20.1,133,0
3.5,7.9,31,20.5,186,0
3.8,8.1,30,15,166,0
3.6,7.4,30,22.9,101,0
3.7,8,26,21.3,190,0
3.7,7.7,30,15.5,121,0
3.8,8.7,26,14,124,0
3.8,7.3,30,23.5,112,0
3.5,7.4,32,13.5,192,0
3.8,8.2,27,13.9,139,0
3.9,7.2,32,23.2,162,0
3.6,7.2,31,23.1,128,0
3.5,7,26,23.4,164,0
3.8,7.3,26,23,193,0
3.7,7.5,29,13.4,109,0
4,7.6,29,15.6,116,0
3.7,7.3,31,15.4,153,0
4,7.1,28,21.5,154,0
3.8,8.6,27,10.4,115,0
3.7,6.9,28,23.1,181,0
3.9,7.8,27,21.6,145,0
3.7,7.7,31,16.5,127,0
3.5,7.7,29,18.7,121,0
4,7.3,29,13.5,193,0
3.7,6.9,28,14.8,179,0
4,6.8,28,12.7,194,0
3.8,6.9,30,14.8,128,0
3.7,6.9,30,24,101,0
4,7.8,29,14.6,184,0
3.9,8.4,26,21.7,121,0
3.7,7.5,30,22,145,0
3.6,6.8,30,23.8,168,0
3.6,6.9,26,11.3,116,0
3.8,8.5,32,19,107,0
3.8,7.4,32,16.6,157,0
3.5,7,27,13.8,150,0
3.7,8,30,17.6,153,0
4,8.7,26,17.4,141,0
3.9,6.8,30,15.3,190,0
3.7,8.6,32,22.9,199,0
3.8,7,32,16.9,173,0
3.9,8.7,32,17.8,196,0
3.5,7.8,29,10,130,0
3.5,7.8,27,10.8,122,0
3.5,7.8,32,15.9,153,0
4,8.7,30,17,102,0
3.7,8.5,32,17.6,175,0
3.6,8.6,29,22.8,118,0
3.9,7.6,30,19.6,191,0
3.8,6.9,29,22.2,187,0
4,8.1,32,24.8,127,0
3.6,8,32,14.9,172,0
3.5,8,32,22.5,121,0
4,7.2,30,23.2,176,0
3.8,8.4,32,15.1,199,0
4,7.2,31,19.6,156,0
3.7,8.1,32,20.7,158,0
3.6,7.2,30,15.5,131,0
3.5,7.5,31,18.6,198,0
3.8,8.1,32,11.5,114,0
4,7.6,28,10,193,0
3.8,8.5,32,11.5,129,0
4,8,30,23.2,196,0
4,7.4,30,14.8,101,0
4,8.7,32,12.7,181,0
3.9,7,30,21.7,192,0
3.9,7.8,28,15.2,102,0
3.7,7.2,32,11.5,126,0
4,7.7,30,19.2,152,0
3.8,7.8,32,21.6,112,0
3.8,8.6,28,16.3,180,0
3.5,7.3,30,21,171,0
3.5,7.3,27,15.6,185,0
3.9,8,27,17.5,179,0
3.7,6.8,29,10,112,0
3.8,8.3,32,22,179,0
3.6,8.5,27,24.9,167,0
4,7.7,30,21.4,132,0
3.6,7.2,27,13.9,102,0
3.5,8.6,28,22.2,100,0
4,6.8,30,15.1,149,0
3.9,7.7,30,15.4,192,0
3.5,8.6,29,11.1,104,0
3.8,7.9,28,14.4,167,0
